icao,lat,lon
50FL,30.8863,-87.2152
50G,43.1834,-84.1333
50GA,30.9508,-83.2342
50I,40.7587,-87.4282
50II,39.7737,-86.7564
50IL,42.4889,-88.1743
50IN,39.2181,-87.3681
50J,33.1861,-80.0356
50K,40.1161,-96.1945
50KS,37.6656,-98.6198
50KY,38.1298,-84.3302
50M,35.6894,-86.615
50MI,43.1573,-85.2942
50MN,45.7936,-96.3001
50NC,35.545,-80.6686
50ND,47.3864,-97.5931
50NE,40.94,-98.0781
50NM,36.3028,-106.488
50NY,42.8145,-77.5733
50OH,41.6631,-83.4155
50OI,39.7426,-83.0382
50OR,44.0973,-120.947
50PA,40.9334,-75.3496
50R,29.8503,-97.6724
50S,43.7788,-116.938
50TA,29.6877,-97.9961
50TE,30.2305,-98.4753
50TX,30.1376,-98.5254
50WA,46.6198,-122.965
50WI,44.1139,-88.5271
50XS,29.0433,-100.585
51A,32.2835,-83.4385
51AZ,33.6395,-111.057
51CA,34.4236,-116.617
51CL,38.2305,-121.222
51CO,38.8856,-107.804
51D,46.3486,-98.7356
51FD,28.6678,-81.9181
51FL,29.3949,-82.8698
51G,43.1431,-83.7958
51GA,33.5081,-84.6005
51IL,40.2717,-88.4945
51IN,40.4928,-86.9056
51IS,39.6592,-90.7001
51J,33.8536,-79.7681
51K,38.9314,-94.885
51KS,38.637,-97.2136
51LA,30.1435,-91.1532
51LL,40.8664,-88.3601
51M,44.6806,-84.125
51MI,42.6161,-83.356
51MN,46.0208,-92.9905
51MO,37.1217,-89.8476
51NC,35.8619,-78.3486
51NE,41.4708,-96.0211
51NY,43.1795,-78.0397
51OH,41.0703,-84.0863
51OI,40.8551,-81.599
51OK,35.8442,-96.982
51PA,39.8834,-77.083
51R,30.9128,-95.952
51TE,32.2335,-97.3809
51TX,32.5396,-95.6683
51VA,38.7162,-77.6339
51WA,47.2682,-122.068
51WI,44.0628,-88.5573
51Z,65.1437,-149.37
52A,33.6121,-83.4604
52AK,60.5067,-151.247
52AR,35.2801,-92.2415
52AZ,35.3833,-113.301
52B,45.4612,-69.5978
52CA,33.8531,-117.424
52CL,34.5375,-117.461
52CO,39.1097,-104.654
52F,33.0498,-97.2322
52FL,27.7503,-81.5595
52GA,31.6452,-84.3207
52I,43.8467,-84.0164
52IL,40.4103,-88.0649
52IN,39.3414,-87.5314
52J,34.2446,-80.2373
52K,39.4972,-96.1753
52KS,38.9028,-95.1322
52KY,38.1181,-84.3024
52MI,43.2581,-85.6073
52MN,48.643,-96.8073
52MO,37.9623,-90.1443
52NC,34.8453,-77.2661
52ND,47.1894,-97.2895
52NE,42.045,-103.966
52NM,32.6339,-105.686
52NY,42.9306,-77.6442
52OR,45.7454,-122.846
52PA,40.7631,-76.0047
52S,47.3249,-114.081
52TA,33.464,-96.3503
52TE,30.5169,-99.517
52TS,30.4185,-98.1628
52U,43.8249,-115.332
52WA,46.9321,-117.976
52WI,42.8736,-88.3047
52Y,47.068,-93.9141
52Z,60.6411,-149.497
53A,32.302,-84.0075
53AK,60.5345,-150.939
53AZ,36.5881,-110.655
53CA,36.4666,-121.235
53CL,38.8596,-123.591
53CO,37.5531,-102.392
53FD,30.4775,-84.0347
53GA,34.1678,-85.2586
53IA,41.95,-92.5766
53II,41.0731,-84.8408
53IL,40.1528,-88.5167
53IN,40.5214,-86.215
53IS,41.4181,-88.4723
53K,38.6333,-95.8086
53KS,38.1083,-97.4328
53KY,37.2723,-84.5572
53LA,29.0572,-89.3028
53M,45.1323,-83.448
53NC,34.3781,-79.0806
53ND,47.5481,-99.9471
53NE,41.0814,-96.4034
53NY,42.9584,-77.6158
53OH,41.1345,-84.4508
53OK,35.2501,-97.767
53TA,34.1543,-99.2642
53TE,30.5502,-100.089
53TS,33.484,-96.8392
53TX,29.2161,-98.5495
53U,48.075,-114.001
53V,40.1083,-100.809
53VA,38.634,-77.7575
53W,43.5545,-84.9789
53WA,46.2924,-118.983
53WI,42.6981,-89.7868
53XS,26.1484,-97.5917
54AK,61.6071,-149.574
54AZ,32.6009,-114.666
54CL,33.5209,-116.797
54F,31.8818,-100.54
54FD,30.8796,-86.2088
54GA,33.4643,-84.2683
54II,40.6245,-86.1553
54IL,41.1286,-88.802
54IS,41.5267,-89.4181
54J,30.7313,-86.1516
54KS,38.8028,-95.1127
54KY,36.7311,-88.2472
54LA,30.5627,-91.0384
54M,35.054,-89.58
54MI,42.8103,-84.0831
54MN,44.8791,-93.8855
54MO,37.0014,-92.9405
54NC,36.2394,-76.4172
54NJ,40.4168,-73.9996
54NY,42.3551,-78.0353
54OH,41.1234,-84.6177
54OK,35.8695,-96.035
54PA,39.9251,-76.8997
54T,29.7617,-94.8465
54TA,32.2997,-96.8733
54TE,30.5152,-97.2669
54TS,32.8112,-99.8518
54TX,30.6774,-98.5253
54WI,45.0083,-92.2752
54XS,31.5752,-97.301
55AK,61.4958,-149.699
55AZ,32.8739,-111.96
55C,42.9967,-90.1443
55CL,35.2633,-119.046
55FD,30.8185,-86.688
55G,43.2978,-82.6066
55GE,34.9806,-84.7416
55H,43.8135,-115.135
55IL,41.2778,-87.8223
55IN,41.1447,-84.8622
55IS,39.525,-87.8059
55J,30.6117,-81.4623
55K,37.2697,-97.0914
55LL,42.1542,-88.5115
55M,33.9168,-91.8668
55ME,44.6403,-69.6703
55MN,45.8352,-93.3355
55MO,38.8723,-91.2602
55ND,47.3556,-102.711
55NM,34.4834,-106.613
55NY,42.082,-79.3123
55OI,40.8587,-80.5353
55OK,36.224,-95.5783
55OR,44.436,-123.308
55PA,40.8956,-75.9441
55Q,40.3443,-121.775
55S,46.604,-121.678
55TE,29.8147,-95.7669
55TS,35.2153,-101.409
55TX,30.1122,-94.2563
55WA,46.5281,-120.761
55WI,44.318,-89.9687
55XS,29.1663,-100.418
55Y,43.8158,-91.8301
56AK,61.575,-149.606
56AZ,33.482,-113.002
56CL,33.592,-114.606
56D,40.8834,-83.3145
56F,32.8257,-100.415
56FD,30.9646,-85.0694
56FL,30.4521,-85.0248
56G,43.5764,-82.6471
56IL,42.4625,-88.875
56IN,41.0792,-84.9427
56IS,40.2431,-88.0828
56K,37.2709,-100.588
56LA,32.3452,-93.8182
56LL,41.755,-88.7712
56M,38.3469,-93.3454
56MN,44.6455,-94.9614
56MO,36.9709,-93.9241
56NC,35.2067,-82.0319
56NE,41.0328,-98.812
56NY,43.3253,-78.0497
56OH,40.9073,-80.5515
56OI,41.2056,-82.3313
56OK,35.4584,-97.067
56PA,40.4695,-75.0821
56S,46.0165,-123.905
56TE,29.7294,-95.8497
56TS,30.3377,-97.3503
56TX,30.0094,-96.7594
56WI,44.7734,-89.5937
57A,55.9371,-133.327
57AK,61.335,-149.997
57AZ,32.4467,-111.003
57B,44.3029,-68.9106
57C,42.7972,-88.3726
57CL,35.0036,-117.607
57D,42.7375,-82.8902
57FA,28.2086,-81.1192
57FD,28.5397,-82.2289
57II,39.9642,-86.5675
57IS,38.3167,-88.2723
57K,38.1284,-94.748
57KY,37.3694,-82.3242
57MN,48.4068,-92.6668
57NC,35.4265,-83.4582
57ND,46.6083,-97.0595
57NE,42.9242,-101.694
57NM,34.0887,-106.119
57OH,40.3362,-81.4901
57OI,39.9967,-83.8547
57OR,43.34,-123.451
57PA,41.9029,-77.2303
57PN,40.3976,-75.0107
57S,48.4802,-115.904
57TE,29.9388,-99.7834
57TX,28.4419,-97.8044
57VA,37.451,-78.6786
57WA,46.8735,-119.13
57WI,43.0056,-89.8845
57XS,30.6969,-97.5601
57Y,46.1166,-92.8835
58A,62.1134,-146.041
58AK,61.5526,-149.34
58AZ,34.8783,-114.123
58C,42.8728,-89.0757
58CL,33.1917,-116.276
58F,33.3654,-97.1461
58FD,28.0142,-81.5406
58II,39.5209,-85.9
58IL,41.2384,-87.8595
58IN,41.2584,-84.8639
58J,34.1377,-79.9206
58KS,38.9222,-97.7086
58KY,38.1209,-85.3319
58LA,30.9196,-91.1668
58M,39.5742,-75.8698
58MI,43.1517,-85.1225
58MN,49.3514,-95.0711
58N,40.2876,-76.5775
58NC,35.3468,-82.0551
58ND,48.0925,-98.4071
58NJ,39.3862,-74.426
58OH,41.6792,-82.8471
58OR,43.3097,-123.127
58PA,40.5918,-76.5144
58Q,38.1852,-122.602
58S,48.408,-114.3
58TA,33.1687,-97.4842
58TE,33.4065,-102.077
58TX,32.6512,-97.9336
58VA,38.5951,-77.6461
58WA,46.5074,-117.45
58WI,45.6451,-92.3664
58XS,31.8307,-101.056
59AK,61.6318,-149.341
59AZ,34.7445,-112.445
59B,45.632,-70.2473
59CA,37.8033,-122.029
59CL,32.9625,-115.542
59CO,39.8333,-104.317
59FD,26.3203,-80.9878
59II,37.9039,-87.7903
59IL,41.9258,-88.6464
59IN,41.4737,-86.4508
59KS,38.4084,-95.0191
59KY,37.8978,-85.5552
59M,45.0558,-85.3559
59MN,48.5994,-95.1869
59NC,36.0974,-79.5553
59NE,41.0811,-98.6295
59NM,34.5473,-103.464
59NY,43.2306,-78.69
59OH,38.9753,-84.0342
59PA,40.5376,-75.0871
59PN,40.3159,-76.6858
59S,45.6221,-122.529
59TE,29.8058,-95.753
59TS,28.1431,-98.1583
59TX,32.4872,-97.4903
59WA,46.8504,-122.936
59WI,43.0339,-89.1926
5A1,41.2448,-82.5512
5A2,32.5593,-83.6749
5A4,34.0158,-88.7262
5A6,33.4654,-89.7292
5A8,59.2826,-158.618
5A9,32.9335,-84.6888
5AK,62.0634,-146.449
5AK0,60.8155,-151.799
5AK2,64.7307,-147.348
5AK3,64.7732,-147.334
5AK5,61.6571,-149.462
5AK6,61.557,-149.268
5AK8,61.6328,-149.431
5AK9,61.5485,-149.19
5AL0,30.45,-87.8078
5AL1,31.6807,-86.6819
5AL2,30.5266,-88.0989
5AL3,33.1529,-86.8514
5AL7,31.25,-86.1667
5AR1,33.7126,-91.4612
5AR2,35.375,-90.2064
5AR3,34.3501,-91.7835
5AR7,35.6867,-90.7936
5AR8,33.6168,-94.1169
5AZ3,33.2125,-111.617
5AZ6,31.7917,-110.626
5AZ7,32.8472,-111.95
5AZ9,33.0328,-109.988
5B1,44.7914,-71.8218
5B2,43.0513,-73.8612
5B3,41.8197,-71.901
5B4,48.8097,-102.245
5B5,46.4944,-99.7601
5B6,41.5848,-70.5411
5B7,42.6909,-73.5796
5B9,44.0806,-72.0079
5BK,63.5351,-145.861
5BL,59.6447,-151.502
5C1,29.7236,-98.6947
5C3,47.3761,-94.798
5C8,47.3531,-101.027
5CA4,34.7533,-116.154
5CA7,36.3361,-120.247
5CA8,38.2563,-120.932
5CA9,38.9777,-122.718
5CD,68.0654,-149.58
5CL0,37.3405,-119.862
5CL1,35.4047,-120.525
5CL3,37.668,-121.199
5CL8,35.1761,-118.923
5CL9,37.1413,-119.508
5CO0,38.8167,-102.306
5CO1,38.8333,-107.859
5CO3,39.9167,-104.867
5CO4,39.7,-104.251
5CO5,38.7833,-104.734
5CO6,39.55,-105.284
5CO7,40.775,-107.534
5CO8,40.3414,-106.849
5CT0,41.9104,-72.0681
5CT5,41.6323,-73.2162
5CT6,41.9195,-72.1184
5CT7,41.3023,-72.2962
5D2,43.4513,-93.1905
5D3,42.993,-84.1389
5D4,43.0673,-71.6112
5D5,45.165,-85.5717
5D6,40.6481,-81.0687
5D9,41.2239,-82.9577
5F0,32.5307,-92.954
5F1,33.2037,-101.34
5F3,32.9863,-93.1385
5F4,32.7885,-93.0037
5F5,32.3446,-93.7999
5F8,32.7918,-93.9571
5FA1,28.878,-81.9409
5FD0,29.4927,-82.9912
5FD1,30.4321,-85.2888
5FD3,30.6085,-85.0913
5FD5,30.5955,-84.9813
5FD7,28.6117,-82.3679
5FL0,28.4131,-82.2234
5FL1,29.9033,-83.6079
5FL4,29.8008,-81.5009
5FL6,30.6044,-84.7907
5FL7,28.978,-82.3637
5FL9,30.7363,-86.213
5G0,42.9814,-77.9375
5G2,40.0542,-78.847
5G3,44.5314,-99.7476
5G4,46.3488,-91.4982
5G6,41.6647,-77.8183
5G7,40.8854,-83.8686
5G8,40.3765,-79.6084
5GA0,33.2276,-84.5444
5GA2,33.5732,-84.9097
5GA3,33.1601,-84.3652
5GA4,34.1059,-84.4485
5GA5,33.2598,-84.3494
5GA6,32.1499,-83.8613
5GA7,33.2018,-85.2305
5H3,44.7714,-96.6881
5H4,47.7912,-99.9317
5HO,60.9041,-149.624
5I2,40.5398,-86.5483
5I4,40.1779,-86.2173
5I6,40.5842,-86.2569
5IA3,40.8439,-93.5427
5IA5,43.143,-92.878
5IA6,42.8305,-94.0116
5IA7,41.4217,-91.8332
5II1,39.7828,-86.6175
5II2,39.5598,-86.135
5II5,39.9478,-86.7328
5II8,38.4101,-86.1289
5II9,39.3528,-87.3734
5IL2,38.0639,-89.3878
5IL6,41.4356,-90.1704
5IN3,40.3003,-86.0503
5IN4,41.4834,-86.95
5IN5,41.2878,-85.9006
5IN6,41.5875,-86.9028
5IN7,41.7337,-84.8337
5IN8,41.6658,-85.0365
5IN9,41.3162,-85.465
5IS3,38.0784,-89.9796
5IS4,39.7661,-88.7795
5IS5,38.5356,-89.3348
5IS7,40.0389,-87.7817
5IS9,40.3306,-91.0501
5J0,44.404,-118.964
5J2,43.8665,-124.085
5J5,33.301,-80.394
5J9,34.0886,-78.8646
5K0,39.7425,-101.556
5K1,39.42,-89.9912
5K2,38.4542,-101.746
5K3,41.0714,-96.3392
5K4,40.1175,-90.5904
5K6,42.5141,-88.2052
5K9,46.2889,-98.942
5KE,55.3499,-131.677
5KO,58.8701,-157.01
5KS,60.3533,-151.263
5KS1,39.1938,-95.2163
5KS2,39.3417,-101.666
5KS3,37.2795,-98.0181
5KS4,39.23,-101.983
5KS6,38.7667,-101.257
5KS8,39.8181,-101.348
5KS9,39.8258,-101.363
5L0,48.0314,-98.3279
5L6,61.5864,-149.408
5L7,40.1584,-86.6861
5LA0,32.5918,-93.828
5LA1,31.028,-91.9812
5LA6,28.9502,-89.3878
5LL0,38.4084,-87.8375
5LL1,39.65,-88.9751
5LL2,39.6084,-88.8584
5LL3,39.7695,-88.0953
5LL4,41.5139,-88.9376
5LL5,40.7014,-89.884
5LL6,39.3931,-90.7237
5LL7,42.2106,-88.5151
5LL8,41.1123,-88.1401
5LS6,32.7651,-91.7962
5LS9,31.5316,-93.7077
5M0,34.4082,-86.933
5M1,34.2626,-91.3098
5M2,34.5334,-92.1001
5M3,43.7684,-71.3867
5M4,33.8459,-92.3654
5M5,36.3436,-94.4448
5M7,46.6308,-111.807
5M8,33.9251,-93.1627
5M9,37.3362,-88.1111
5MA3,42.1876,-72.1431
5MA8,42.0087,-72.7626
5MA9,41.5112,-71.0281
5MD0,38.9894,-75.8667
5MD1,39.4167,-76.6778
5MD2,39.5767,-78.9186
5MD5,38.1961,-75.7094
5MD7,38.1336,-75.7631
5MD8,38.491,-77.0116
5MI1,43.2514,-85.5428
5MI2,44.0772,-85.4376
5MI3,43.0511,-85.42
5MI4,43.4284,-85.4548
5MI7,42.3611,-84.4248
5MI8,42.6717,-84.4883
5MN1,44.2005,-94.1133
5MN2,47.3958,-95.3675
5MN4,45.4125,-94.0767
5MN5,45.4364,-92.8349
5MN6,47.1564,-93.5239
5MN7,46.388,-93.9169
5MN8,45.7194,-96.3103
5MN9,48.4236,-96.1289
5MO,39.5944,-94.4627
5MO1,39.3842,-92.3763
5MO3,36.9406,-93.9574
5MO6,38.0939,-94.3472
5MO9,39.9825,-92.8644
5MS1,32.9543,-90.8459
5MS2,30.2508,-89.451
5MS3,31.175,-89.8031
5MS4,32.5926,-89.9252
5MS5,30.5452,-89.4628
5N2,45.543,-90.2793
5N3,42.4473,-76.5969
5N4,46.6272,-97.6204
5N5,42.0004,-75.7602
5N7,43.0972,-86.0946
5N8,46.8547,-97.2087
5NA0,47.7736,-101.279
5NA1,46.65,-98.744
5NA2,47.5378,-97.3637
5NA3,47.1892,-100.424
5NA4,48.8161,-99.4
5NA6,48.5333,-100.319
5NA7,48.4683,-101.681
5NA8,47.8634,-103.907
5NC0,35.2502,-77.7705
5NC1,35.7932,-80.5123
5NC2,34.8763,-80.6192
5NC3,35.3417,-79.4369
5NC5,35.9815,-79.2731
5ND0,48.0764,-104.032
5ND1,46.6978,-103.891
5ND3,48.8555,-97.322
5ND4,46.1436,-97.2431
5ND5,46.5339,-98.1493
5ND7,46.9205,-100.846
5ND9,47.4847,-97.0748
5NE0,41.1561,-103.399
5NE1,41.55,-100.834
5NE2,40.1958,-95.6294
5NE3,41.4875,-100.488
5NE4,41.5722,-101.172
5NE5,41.2067,-101.143
5NE6,40.25,-101.1
5NE9,40.7333,-102.05
5NI,63.0174,-154.364
5NJ2,40.5918,-74.8413
5NK,58.7329,-157.02
5NK0,44.0442,-76.1436
5NK1,43.1112,-77.0539
5NK5,43.4087,-76.4413
5NN,59.979,-154.84
5NY1,42.3998,-74.9063
5NY3,42.4929,-76.3869
5NY4,43.1576,-75.4307
5NY5,41.6668,-74.1496
5NY7,41.3279,-74.4099
5O1,36.1417,-99.3032
5OH0,40.9048,-83.6447
5OH4,41.7292,-80.879
5OH6,41.432,-81.9749
5OH7,41.4467,-82.0071
5OH9,40.6972,-81.1792
5OI0,39.2842,-84.2113
5OI3,41.4137,-80.5248
5OI5,40.6934,-84.7805
5OI6,39.2767,-81.5854
5OI7,41.5925,-83.3755
5OI8,40.1903,-82.6546
5OI9,41.3278,-84.5577
5OK0,36.1445,-94.7877
5OK3,36.4884,-95.1439
5OK4,35.117,-97.4506
5OK6,35.7126,-97.367
5OK8,34.6751,-97.8559
5OK9,36.1892,-95.5403
5OR0,42.2851,-123.533
5OR2,45.1032,-123.425
5OR3,44.7304,-123.915
5OR4,42.4349,-121.35
5OR5,44.0346,-121.118
5OR8,44.7732,-122.85
5OR9,44.7768,-122.76
5P2,45.7968,-100.784
5P3,45.4394,-99.6751
5P5,43.9064,-100.037
5PA0,40.8001,-76.1122
5PA1,40.9973,-76.3838
5PA2,41.0359,-76.0224
5PA3,40.1668,-76.3997
5PA6,41.9312,-79.1467
5PA8,41.5501,-76.0496
5PA9,41.1884,-79.2823
5PN5,39.7423,-77.5353
5PN7,40.2333,-75.075
5PS4,40.3426,-75.5782
5PS5,40.3968,-77.0741
5PS9,40.3851,-75.333
5QC,65.4059,-164.656
5R1,31.4518,-88.1945
5R2,30.3894,-88.7534
5R3,30.4986,-97.9695
5R4,30.4277,-87.7008
5R5,29.2543,-96.1544
5R7,30.4546,-88.2106
5R8,30.4412,-93.4735
5S0,43.7526,-122.503
5S1,43.2248,-123.397
5S2,43.5326,-121.95
5S4,44.601,-123.94
5S5,44.5193,-121.321
5S6,42.8579,-124.518
5S8,63.4901,-162.11
5S9,45.3082,-122.319
5T0,29.5031,-95.935
5T4,45.8542,-100.075
5T5,32.0835,-97.0972
5T6,31.881,-106.705
5T9,28.8572,-100.512
5TA0,32.732,-102.944
5TA1,31.1935,-97.4072
5TA2,31.4546,-97.2503
5TA3,29.3586,-97.1447
5TA4,34.9001,-101.317
5TA5,29.3361,-95.1152
5TA6,31.9344,-99.8943
5TA7,29.4208,-95.1591
5TA8,32.0133,-95.9283
5TA9,32.6099,-96.5269
5TE0,28.628,-100.159
5TE1,29.6502,-103.95
5TE2,30.2252,-98.142
5TE3,30.2719,-98.117
5TE4,36.5084,-102.392
5TE5,30.2738,-103.237
5TE6,29.7736,-95.8038
5TE7,29.7194,-96.3094
5TE8,35.7612,-100.752
5TN9,36.1139,-85.595
5TS0,29.4125,-95.1224
5TS1,28.2058,-99.1345
5TS2,30.4794,-97.3192
5TS3,31.9688,-96.6855
5TS4,33.1446,-97.6017
5TS5,28.6511,-99.2887
5TS7,31.7766,-94.4855
5TS8,29.8086,-98.2725
5TS9,28.5303,-96.5275
5TX0,33.1735,-97.0514
5TX1,31.8613,-98.2595
5TX2,33.4223,-96.2169
5TX4,33.0335,-97.067
5TX6,33.0168,-97.0725
5TX8,33.0321,-94.3794
5TX9,29.5836,-99.5262
5U0,47.3208,-109.942
5U1,47.8472,-111.698
5U3,45.269,-111.649
5U5,47.6291,-111.98
5U6,47.8611,-104.073
5U7,45.3208,-107.931
5U8,47.5966,-110.266
5V4,39.0478,-104.292
5V5,36.6978,-108.701
5V6,40.2444,-103.094
5V8,43.8333,-101.497
5V9,37.0014,-107.423
5VA5,38.4035,-77.3158
5VA9,37.6926,-76.3183
5W1,47.4249,-119.115
5W4,35.0199,-79.191
5W5,35.6203,-78.7003
5W8,35.7029,-79.5053
5WA0,48.5956,-119.101
5WA1,46.5215,-119.179
5WA2,47.8665,-121.901
5WA5,47.7632,-120.152
5WA7,45.7165,-120.985
5WA8,47.0429,-124.146
5WA9,45.7239,-122.544
5WI0,44.7027,-91.1338
5WI1,45.9019,-91.6771
5WI2,44.2225,-89.4954
5WI3,43.2078,-89.0171
5WI4,45.0814,-87.6793
5WI5,45.275,-89.4918
5WI6,44.3669,-91.3958
5WI8,45.0761,-88.0043
5WI9,45.1297,-88.1648
5XS0,33.4967,-96.2647
5XS2,35.0334,-102.2
5XS3,29.7697,-94.2613
5XS4,29.5863,-98.1197
5XS5,32.5428,-95.7086
5XS6,26.1754,-97.8753
5XS7,34.2297,-101.464
5XS8,29.5169,-100.317
5XS9,31.9218,-96.265
5Y0,44.6708,-83.3041
5Y1,46.0359,-84.4198
5Y2,44.3292,-84.7917
5Y3,42.8536,-88.7598
5Y4,44.66,-84.2375
5Y5,42.7973,-82.5374
5Y7,46.3541,-86.621
5Z1,58.2989,-134.408
5Z5,63.5417,-150.994
5Z7,59.4688,-151.573
5Z9,58.5548,-155.777
60A,31.7335,-85.8047
60B,45.6334,-70.2662
60C,43.7064,-90.2576
60CL,38.5988,-121.561
60CO,39.9667,-104.651
60F,33.6487,-99.2606
60G,42.5836,-84.6514
60IN,40.9459,-85.37
60IS,38.4006,-87.9886
60J,33.9085,-78.4367
60KS,37.5139,-97.0003
60M,42.2918,-71.962
60MI,42.0414,-83.5669
60MN,44.468,-95.2836
60NC,34.7052,-77.0511
60ND,47.8728,-97.8162
60NJ,40.4668,-74.8329
60OI,41.3567,-82.6249
60OK,35.1223,-98.5198
60OR,43.4265,-123.28
60Q,38.7541,-120.899
60R,30.3719,-96.1133
60TA,32.3251,-96.9475
60TE,30.1335,-99.1503
60TX,30.0336,-96.2636
60Y,43.9868,-95.7826
60Z,67.2162,-149.981
61A,31.9799,-87.3389
61AR,36.3084,-92.5307
61B,35.9475,-114.861
61C,42.9632,-88.8176
61CA,34.1747,-116.067
61CL,32.6734,-115.559
61D,42.4681,-85.6472
61FD,24.5481,-81.8321
61G,43.1125,-84.5208
61GA,33.3018,-82.1723
61II,41.3625,-85.4778
61IL,39.4664,-90.0472
61IN,38.7137,-85.6036
61IS,41.0548,-88.3873
61K,37.1484,-96.1853
61KS,39.7589,-95.0958
61KY,38.5501,-84.7633
61LL,38.7731,-89.5936
61MN,45.9536,-96.4009
61MO,39.5486,-92.0988
61NC,34.8713,-78.9656
61ND,47.9475,-97.662
61NJ,39.6915,-75.1432
61NY,43.1687,-78.7823
61OH,41.1981,-81.2095
61OK,35.8,-97.6087
61OR,44.3348,-121.355
61PA,41.6945,-77.165
61PN,40.4257,-75.2324
61R,30.8844,-93.7418
61S,43.7998,-123.029
61T,29.8419,-95.798
61TA,32.884,-94.6077
61TE,32.9868,-97.6197
61TX,29.9724,-96.3072
61VA,39.2354,-78.0119
61WA,48.472,-123.018
61WI,43.7083,-88.2857
61XS,29.3244,-96.0208
61Y,38.2076,-87.7743
62AK,61.5729,-149.575
62B,44.657,-67.5592
62C,42.8114,-88.0943
62CL,35.4072,-118.5
62CO,40.0983,-104.425
62D,41.267,-80.9274
62FD,30.1253,-81.7442
62GA,33.3246,-83.9163
62H,30.1693,-96.98
62IA,42.0667,-91.3668
62IL,42.1861,-88.6043
62IN,40.4309,-85.9783
62IS,40.0875,-87.9075
62K,39.8472,-96.1128
62LA,30.0752,-92.2137
62LL,40.1695,-90.2904
62MI,41.8306,-83.5653
62MN,45.3814,-92.6824
62MO,39.0606,-94.2033
62NC,34.9368,-76.9447
62ND,47.7792,-97.7595
62NE,40.4475,-100.793
62NJ,40.3321,-74.3468
62NM,32.5987,-104.426
62NY,43.1945,-78.7984
62OH,39.6844,-82.4668
62OK,36.3392,-94.9204
62PA,40.0362,-76.9955
62S,43.2365,-120.666
62TA,30.3183,-97.3022
62TX,31.0918,-97.4603
62U,43.6582,-116.751
62VA,36.6699,-76.7286
62WA,48.1054,-123.108
62XS,32.0224,-98.1337
63A,56.8113,-132.96
63AK,61.5798,-149.941
63AR,35.2515,-90.4598
63B,43.7642,-70.6731
63C,43.9612,-89.788
63CA,33.4811,-115.874
63CL,38.7166,-122.139
63CO,38.7055,-108.937
63F,32.1736,-101.822
63FD,29.6961,-82.4889
63GA,33.4529,-84.0952
63II,39.5051,-86.0303
63IL,42.1834,-88.5945
63IN,39.8995,-86.2717
63K,38.8211,-94.6097
63KS,39.3283,-97.0609
63KY,38.0567,-83.7091
63LA,29.9641,-91.9121
63M,38.7053,-91.4902
63MN,47.0944,-91.6002
63NC,35.8363,-77.9964
63ND,46.3652,-97.7282
63NE,40.6225,-99.6401
63NY,43.2612,-78.9653
63OH,39.7028,-83.0939
63OI,40.3351,-83.136
63OR,45.6165,-123.046
63PA,40.3218,-76.1005
63S,48.5416,-117.884
63TA,34.2695,-99.5143
63TE,31.3535,-95.2058
63TX,29.7752,-98.5781
63WA,47.8333,-117.274
63WI,42.6658,-89.7376
63XS,30.2241,-98.2886
63Y,44.2916,-96.1503
64AK,61.4399,-150.026
64AR,35.6126,-90.0209
64C,42.5184,-88.3004
64CL,33.8564,-118.277
64CO,38.4167,-107.901
64CT,41.9215,-71.9529
64F,31.6438,-100.97
64FA,27.1428,-80.3378
64FL,28.0518,-81.4011
64G,47.1697,-97.4804
64GA,33.2835,-84.5388
64I,38.6312,-85.4436
64IL,42.2417,-88.6668
64IN,40.4348,-85.6255
64KY,38.1531,-85.1188
64MN,45.0833,-92.9335
64MO,39.6653,-95.0133
64NC,35.9019,-79.7725
64ND,46.8508,-101.075
64NY,42.3673,-76.9311
64OH,40.8987,-80.9293
64OR,45.0337,-123.172
64Q,38.6963,-120.731
64S,42.7432,-122.488
64TE,30.1591,-99.3373
64TX,30.628,-98.0822
64V,40.8322,-101.164
64WI,44.0414,-88.7001
65AK,61.5605,-149.369
65AR,35.2265,-90.4654
65B,44.8376,-67.0328
65CL,36.5144,-119.764
65CO,40.5208,-104.967
65G,42.7173,-84.0625
65IL,42.2009,-88.6223
65IS,41.0239,-88.9837
65J,33.2226,-82.3837
65LA,29.866,-90.0223
65MN,45.9641,-96.1498
65NM,34.7267,-103.61
65NY,42.2839,-79.4439
65OH,41.0717,-81.7512
65PA,40.8959,-75.2963
65S,48.7258,-116.295
65TA,30.3433,-96.3072
65TE,32.4857,-96.5892
65TX,28.5811,-99.6531
65WA,46.8404,-122.916
65WI,43.6192,-87.822
65WN,42.6764,-89.938
65XS,32.2232,-97.2817
66B,45.0334,-67.3494
66CA,35.6077,-121.11
66CL,36.9986,-120.465
66FD,29.0036,-82.5553
66G,43.3139,-83.7097
66GA,30.7877,-83.221
66II,40.0422,-85.8653
66IL,42.2692,-88.5712
66IN,39.7875,-85.6369
66KS,37.1639,-95.8722
66KY,37.5076,-86.2055
66LA,30.5105,-91.3923
66MI,42.2284,-85.4844
66MO,38.832,-90.9512
66NC,35.1744,-77.4836
66NY,43.2028,-78.3539
66OI,40.7814,-82.0557
66OK,34.089,-96.4217
66R,29.6411,-96.5158
66S,48.5208,-116.83
66TE,29.8741,-99.1275
66TX,27.6239,-97.8831
66V,37.25,-109.634
66WA,46.0023,-121.523
66WI,43.0775,-88.6629
66XS,33.3965,-96.4886
66Y,30.363,-89.387
